,year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
5456,2024,Q1,3,1,66570,LG전자,정보기술,2024-03-03,중립,"뉴스 기사와 경제 영상 모두 LG전자와 관련된 구체적인 정보가 포함되어 있지 않습니다. 뉴스 기사는 삼성전자의 이사 보수 총액 한도에 관한 내용이며, 경제 영상은 명확한 내용을 전달하지 못하고 있습니다. 따라서 LG전자 주가에 대한 판단을 내릴 수 있는 정보가 부족하여 중립으로 판단합니다.",0.0
5457,2024,Q1,3,2,66570,LG전자,정보기술,2024-03-13,중립,"제공된 뉴스 기사와 경제 영상 모두 LG전자와 관련된 직접적인 정보가 포함되어 있지 않습니다. 뉴스 기사는 세븐틴과 관련된 내용이며, 경제 영상은 삼성전자와 관련된 TV 시장에 대한 내용입니다. 따라서 LG전자의 주가에 대한 판단을 내릴 수 있는 정보가 부족하여 중립으로 판단합니다.",0.0
5458,2024,Q1,3,3,66570,LG전자,정보기술,2024-03-19,중립,"뉴스 기사에서는 LG전자의 재고자산 감소와 물류비 절감이 긍정적으로 보도되었으나, 경제 영상에서는 LG전자가 아닌 삼성전자의 신제품 발표와 기술 발전에 대한 내용만 포함되어 있어 LG전자에 대한 직접적인 긍정 또는 부정적 영향을 판단할 수 없습니다. 두 콘텐츠가 LG전자에 대한 명확한 주가 영향을 제공하지 않으므로 중립으로 판단합니다.",0.0
5459,2024,Q1,3,4,66570,LG전자,정보기술,2024-03-28,중립,"뉴스 기사에서는 LG전자가 최신 기술을 탑재한 제품을 공개하며 긍정적인 이미지를 전달했으나, 경제 영상에서는 소비 위축 상황이 언급되어 부정적인 경제 환경을 시사했습니다. 두 정보가 상충하여 종합적으로 중립으로 판단합니다.",0.0
5460,2024,Q2,4,1,66570,LG전자,정보기술,2024-04-05,중립,"뉴스 기사에서는 LG전자가 1분기 매출 신기록을 세운 긍정적인 실적을 보도했으나, 경제 영상에서는 LG전자가 포함된 합작 회사에 대한 지원 계획만 언급되어 있어 직접적인 주가 영향에 대한 정보는 부족합니다. 두 콘텐츠의 정보가 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
5461,2024,Q2,4,2,66570,LG전자,정보기술,2024-04-12,중립,"뉴스 기사는 LG전자의 세탁건조기가 소비자들 사이에서 인기를 끌고 있다는 긍정적인 내용을 담고 있습니다. 반면, 경제 영상은 LG디스플레이의 유상 증자와 관련된 내용으로, LG전자와 직접적인 관련이 없습니다. 두 콘텐츠가 서로 다른 주제를 다루고 있어 LG전자의 주가에 대한 명확한 긍정적 또는 부정적 영향을 판단하기 어렵습니다.",0.0
5462,2024,Q2,4,3,66570,LG전자,정보기술,2024-04-18,중립,"뉴스 기사는 LG전자가 유럽 시장에서 빌트인 가전 사업의 긍정적인 출발과 미래 성장 목표를 강조하고 있습니다. 반면, 경제 영상은 LG CNS의 스타트업 활동에 초점을 맞추고 있어 LG전자 주가에 직접적인 영향을 미치는 정보는 제공하지 않습니다. 두 콘텐츠가 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
5463,2024,Q2,4,4,66570,LG전자,정보기술,2024-04-28,중립,"뉴스 기사는 LG전자의 ESG 경영 비전과 관련된 긍정적인 사회적 활동을 강조하고 있지만, 경제 영상은 명확한 정보 없이 반복적인 문구로 구성되어 있어 주가에 대한 영향을 판단하기 어렵습니다. 따라서 두 콘텐츠를 종합했을 때 주가에 미치는 영향이 불분명하여 중립으로 판단합니다.",0.0
5464,2024,Q2,5,1,66570,LG전자,정보기술,2024-05-02,중립,"요약문은 특정 개인의 논란과 관련된 내용으로, LG전자와 직접적인 관련이 없으며 기업 가치나 주가에 영향을 미칠 만한 정보가 포함되어 있지 않음.",0.0
5465,2024,Q2,5,2,66570,LG전자,정보기술,2024-05-14,긍정,"LG전자가 구글, 메타, MS 등과의 협업을 통해 AI 및 로봇 분야에서 성과를 기대하고 있으며, 글로벌 AI 산업에서의 경쟁력을 강화하고 있다는 점이 긍정적으로 평가됨.",1.0
5466,2024,Q2,5,3,66570,LG전자,정보기술,2024-05-19,중립,"뉴스 기사에서는 LG전자와 메타의 협업이 주목받았으나, 협업의 초기 단계에서 '허니문' 기간이 짧았다는 점을 부각하여 부정적인 뉘앙스를 전달합니다. 반면, 경제 영상에서는 LG 이노텍의 기술력과 사업 확장에 대한 긍정적인 평가가 주를 이루고 있습니다. 두 콘텐츠의 논조가 상충하여 종합적으로 중립으로 판단합니다.",0.0
5467,2024,Q2,5,4,66570,LG전자,정보기술,2024-05-28,긍정,"LG전자가 1분기 실적에서 선전했으며, 가전 판매량과 플랫폼 사업 매출 증가가 긍정적으로 평가받고 있다. 또한, 자회사 LG이노텍의 호실적 전망과 주가 저평가 매력이 언급되어 긍정적인 논조로 판단됨.",1.0
5468,2024,Q2,6,1,66570,LG전자,정보기술,2024-06-05,중립,뉴스 기사는 LG전자가 ESG 경영을 통해 환경적 책임을 강화하고 있음을 긍정적으로 보도했습니다. 그러나 경제 영상은 명확한 정보 없이 반복적인 문구로 구성되어 있어 주가에 대한 구체적인 영향을 판단하기 어렵습니다. 따라서 두 콘텐츠를 종합했을 때 주가에 미치는 영향이 불분명하여 중립으로 판단합니다.,0.0
5469,2024,Q2,6,2,66570,LG전자,정보기술,2024-06-14,중립,"뉴스 기사에서는 LG전자가 AI 비전을 설명하며 긍정적인 이미지를 부각했으나, 경제 영상에서는 LG CNSI의 간접 조달 관련 기술에 대한 언급만 있어 LG전자의 주가에 직접적인 영향을 미칠 정보는 부족합니다. 두 콘텐츠 모두 주가에 미치는 영향이 불분명하여 중립으로 판단합니다.",0.0
5470,2024,Q2,6,3,66570,LG전자,정보기술,2024-06-20,중립,"뉴스 기사는 LG전자가 새로운 창호형 에어컨을 출시하며 AI 기술을 활용한 제품 라인업을 확장하고 있다는 긍정적인 소식을 전했습니다. 그러나 경제 영상에서는 LG전자의 제품이 다른 경쟁사 제품과 비교하여 특별한 차별점을 언급하지 않았고, 단순히 냉방 속도에 대한 정보만 제공했습니다. 두 콘텐츠 모두 주가에 직접적인 영향을 미칠 만한 강력한 긍정적 또는 부정적 요인을 제시하지 않았으므로, 종합적으로 중립으로 판단합니다.",0.0
5471,2024,Q2,6,4,66570,LG전자,정보기술,2024-06-30,중립,"뉴스 기사에서는 LG전자의 '라이프스 굿' 글로벌 캠페인이 큰 성공을 거두고 있음을 강조하며 긍정적인 이미지를 전달하고 있습니다. 반면, 경제 영상에서는 LG전자가 2021년에 스마트폰 사업을 철수한 사실을 언급하며 과거의 사업 철수에 대한 부정적인 측면을 암시하고 있습니다. 두 콘텐츠의 정보가 상충하여 종합적으로 중립으로 판단합니다.",0.0
5472,2024,Q3,7,1,66570,LG전자,정보기술,2024-07-05,중립,"뉴스 기사는 LG전자가 스마트홈 허브 기업 인수를 통해 사업 확장을 계획하고 있어 긍정적입니다. 그러나 경제 영상은 LG디스플레이의 OLED 출하 증가에 대한 내용으로, LG전자와 직접적인 관련이 없습니다. 두 콘텐츠가 서로 다른 주제를 다루고 있어 LG전자의 주가에 대한 명확한 판단이 어렵습니다.",0.0
5473,2024,Q3,7,2,66570,LG전자,정보기술,2024-07-10,중립,"뉴스 기사에서는 LG전자가 미국 NFL팀과의 후원 계약을 연장한 긍정적인 소식을 전했으나, 경제 영상에서는 LG전자의 유튜브 채널 활동에 대한 언급만 있을 뿐 주가에 직접적인 영향을 미칠 만한 정보는 제공되지 않았습니다. 두 콘텐츠 모두 주가에 미치는 영향이 명확하지 않으므로 종합적으로 중립으로 판단합니다.",0.0
5474,2024,Q3,7,3,66570,LG전자,정보기술,2024-07-18,중립,"뉴스 기사에서는 LG전자의 올레드 TV와 모니터가 일본에서 높은 평가를 받았다는 긍정적인 소식을 전하고 있습니다. 반면, 경제 영상에서는 LG전자의 제품이 직접 언급되지는 않았지만, 가전제품의 소비 효율에 대한 부정적인 평가가 포함되어 있습니다. 두 콘텐츠의 정보가 직접적으로 상충하지는 않지만, 긍정적 요인과 부정적 요인이 모두 존재하므로 종합적으로 중립으로 판단합니다.",0.0
5475,2024,Q3,7,4,66570,LG전자,정보기술,2024-07-26,긍정,"뉴스 기사에서는 AI 자율 제조 도입을 통한 생산성 및 안정성 향상을 위한 정부와 기업의 협력을 강조하고 있으며, 이는 LG전자의 제조 공정 개선에 긍정적인 영향을 미칠 수 있습니다. 경제 영상에서는 LG전자가 2분기 역대 최고 실적을 기록하고 목표 주가를 유지하고 있다는 긍정적인 실적을 강조하고 있습니다. 두 콘텐츠 모두 긍정적인 요소를 포함하고 있어 종합적으로 긍정으로 판단합니다.",1.0
5476,2024,Q3,8,1,66570,LG전자,정보기술,2024-08-05,긍정,"LG전자가 서울시와 협력하여 국내 전기차 충전 인프라를 확대하려는 계획을 발표함으로써, 전기차 충전 사업에서의 입지 강화가 기대되어 긍정적인 논조로 판단됨.",1.0
5477,2024,Q3,8,2,66570,LG전자,정보기술,2024-08-14,중립,"뉴스 기사에서는 LG전자가 KT와 협력하여 6G 이동통신 기술 개발에 나선다는 긍정적인 소식을 전하고 있습니다. 그러나 경제 영상에서는 LG전자의 디스플레이 사업에 대한 언급이 없고, 다른 국내 디스플레이 기업들이 OLED 분야에 집중하고 있다는 내용만 포함되어 있어 LG전자에 대한 직접적인 긍정 또는 부정적 영향을 판단하기 어렵습니다. 두 콘텐츠의 정보가 상충하지 않지만, LG전자의 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
5478,2024,Q3,8,3,66570,LG전자,정보기술,2024-08-21,긍정,"뉴스 기사에서는 LG전자가 AI를 가전사업에 도입하는 전략을 강조하며 긍정적인 미래 전망을 제시하고 있습니다. 경제 영상에서는 LG전자가 글로벌 빅테크와 동등한 수준의 기술을 목표로 하고 있으며, 특히 한국 시장에서 세계 최고 수준의 모델을 만들겠다는 목표를 언급하고 있습니다. 두 콘텐츠 모두 LG전자의 기술 발전과 시장 경쟁력 강화에 대한 긍정적인 전망을 제시하고 있어, 종합적으로 긍정적인 영향을 미칠 것으로 판단됩니다.",1.0
5479,2024,Q3,8,4,66570,LG전자,정보기술,2024-08-26,긍정,뉴스 기사에서는 LG전자의 V2X 모듈이 국제공통평가기준(CC) 인증을 받았다는 긍정적인 소식을 전하고 있습니다. 이는 LG전자의 기술력과 보안 안전성을 인정받은 것으로 해석될 수 있습니다. 경제 영상에서는 보안 우려가 있는 중국 제품과 대비하여 국내 업체들이 보안과 신기술을 강조하고 있다는 내용을 담고 있습니다. 이는 LG전자의 보안 기술이 시장에서 긍정적으로 평가될 가능성을 시사합니다. 두 콘텐츠 모두 LG전자의 기술력과 보안성을 긍정적으로 평가하고 있어 종합적으로 긍정적인 전망을 내릴 수 있습니다.,1.0
5480,2024,Q3,9,1,66570,LG전자,정보기술,2024-09-02,중립,"기사 요약은 삼성전자 미주법인의 사옥 이전에 관한 내용으로, LG전자와의 직접적인 사업적 변화나 주가에 영향을 줄 만한 정보는 포함되어 있지 않음.",0.0
5481,2024,Q3,9,2,66570,LG전자,정보기술,2024-09-10,중립,"뉴스 기사에서는 LG전자가 AI 협업과 프리미엄 가전 확대를 통해 중국 경쟁사와의 경쟁에서 우위를 점하려는 긍정적인 전략을 발표했습니다. 반면, 경제 영상에서는 베트남의 슈퍼 태풍으로 인해 한국 기업 공장에 피해가 발생했음을 언급했으나, LG전자의 직접적인 피해 여부는 명시되지 않았습니다. 두 정보가 직접적으로 상충하지 않지만, 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
5482,2024,Q3,9,3,66570,LG전자,정보기술,2024-09-18,긍정,"LG전자는 최근 5년간 연평균 순이익 증가율이 127.8%로 높은 수준이며, 올해 순이익이 169.4% 증가할 것으로 전망되어 실적 개선이 기대된다.",1.0
5483,2024,Q3,9,4,66570,LG전자,정보기술,2024-09-29,중립,"뉴스 기사에서는 LG전자가 스마트TV 운영체제 사업에 대규모 투자를 계획하고 있어 긍정적인 미래 전망을 제시하고 있습니다. 반면, 경제 영상에서는 가전제품의 구독 서비스가 인기를 끌고 있다는 점을 언급하지만, 이는 LG전자의 주가에 직접적인 긍정 또는 부정 영향을 미친다는 명확한 정보는 제공하지 않습니다. 두 콘텐츠의 정보가 주가에 미치는 영향이 불분명하므로 종합적으로 중립으로 판단합니다.",0.0
5484,2024,Q4,10,1,66570,LG전자,정보기술,2024-10-04,중립,"뉴스 기사는 LG전자가 전직 연구원과의 소송에서 일부 패소했다는 부정적 소식을 전했으나, 경제 영상은 LG 디스플레이의 실적 하락과 관련된 내용으로 LG전자와 직접적인 관련이 없습니다. 두 콘텐츠가 서로 다른 주제를 다루고 있어 LG전자의 주가에 대한 명확한 영향을 판단하기 어렵습니다.",0.0
5485,2024,Q4,10,2,66570,LG전자,정보기술,2024-10-10,중립,"뉴스 기사는 LG전자의 3분기 영업이익이 예상보다 낮았다는 부정적인 내용을 담고 있지만, 경제 영상 스크립트는 이해할 수 없는 내용으로 주가에 대한 영향을 판단할 수 없습니다. 따라서 종합적으로 중립으로 판단합니다.",0.0
5486,2024,Q4,10,3,66570,LG전자,정보기술,2024-10-20,중립,"뉴스 기사는 LG전자가 고객의 불편 사항을 개선하는 제품 개발에 집중하고 있음을 긍정적으로 보도했습니다. 반면, 경제 영상에서는 중국 기업들이 OLED 시장에서 점유율을 확대하며 국내 기업들의 주도권을 위협하고 있다는 부정적인 전망을 제시했습니다. 두 정보가 상충하여 종합적으로 중립으로 판단합니다.",0.0
5487,2024,Q4,10,4,66570,LG전자,정보기술,2024-10-30,중립,"뉴스 기사에서는 LG전자와 관련된 정보가 전혀 없으며, 경제 영상에서는 LG전자가 세컨드 하우스를 판매하며 최신 가전과 인공지능 시스템을 적용한다는 내용이 있습니다. 그러나 이 정보만으로는 주가에 미치는 영향을 판단하기 어렵습니다.",0.0
5488,2024,Q4,11,1,66570,LG전자,정보기술,2024-11-07,중립,"뉴스 기사에서는 LG전자가 인도네시아 냉장고 시장에서 치열한 경쟁을 벌이고 있다는 점을 강조하고 있으며, 이는 시장 점유율 확대 가능성을 시사할 수 있습니다. 반면, 경제 영상에서는 LG전자가 한국 시장에서 중국의 로보락과 경쟁하고 있으며, 이는 시장 내 경쟁 심화로 인한 불확실성을 나타낼 수 있습니다. 두 콘텐츠 모두 경쟁 상황을 강조하고 있지만, 긍정적 또는 부정적 영향을 명확히 판단하기 어려워 중립으로 평가합니다.",0.0
5489,2024,Q4,11,2,66570,LG전자,정보기술,2024-11-12,중립,"뉴스 기사에서는 LG전자가 AI 반도체 개발을 위해 텐스토렌트와 협력하는 긍정적인 소식을 전했으나, 경제 영상에서는 LG전자의 다른 사업 부문인 디스플레이 기술 개발에 대한 내용만 다루고 있어 주가에 직접적인 영향을 미칠 정보는 제공하지 않았습니다. 두 콘텐츠가 서로 다른 분야에 대한 정보를 제공하고 있어 종합적인 주가 영향 판단이 어렵습니다.",0.0
5490,2024,Q4,11,3,66570,LG전자,정보기술,2024-11-21,중립,"뉴스 기사에서는 LG전자가 조직 개편과 신성장동력 확보를 위한 사업본부 신설을 통해 긍정적인 변화를 시도하고 있음을 보도했습니다. 그러나 경제 영상에서는 LG전자가 아닌 LG화학의 리튬 공급 계약에 대한 내용이 주를 이루고 있어, LG전자의 주가에 직접적인 영향을 미치는 정보는 부족합니다. 두 콘텐츠가 LG전자에 대한 직접적인 긍정 또는 부정적 영향을 명확히 제시하지 않으므로 중립으로 판단합니다.",0.0
5491,2024,Q4,11,4,66570,LG전자,정보기술,2024-11-29,긍정,"LG전자가 데이터센터 냉각 장치인 '칠러'를 개발하여 미국 빅테크 기업과 공급 계약을 맺었고, 공장 가동률이 100%를 넘는 등 높은 수요를 보이고 있어 긍정적인 논조로 판단됨.",1.0
5492,2024,Q4,12,1,66570,LG전자,정보기술,2024-12-07,중립,"뉴스 기사에서는 LG전자가 인도 시장에서의 입지 강화를 위해 인도법인 IPO를 추진하는 긍정적인 전략을 보도했습니다. 반면, 경제 영상에서는 LG의 AI 기술과 관련된 일반적인 비전과 당부를 언급했으나, 구체적인 경제적 영향이나 주가에 대한 직접적인 언급은 없었습니다. 두 콘텐츠가 주가에 미치는 영향이 불분명하고 상충하지 않으므로 종합적으로 중립으로 판단합니다.",0.0
5493,2024,Q4,12,2,66570,LG전자,정보기술,2024-12-11,중립,"뉴스 기사는 인도를 신흥 가전 시장으로 언급하며 LG전자의 시장 확장 가능성을 암시하지만, 경제 영상은 인구 관련 정보만 제공하며 LG전자와의 직접적인 연관성을 찾기 어렵습니다. 두 콘텐츠 모두 주가에 대한 명확한 긍정적 또는 부정적 영향을 제시하지 않으므로 중립으로 판단합니다.",0.0
5494,2024,Q4,12,3,66570,LG전자,정보기술,2024-12-18,중립,"뉴스 기사에서는 LG전자가 주식 소각을 통해 주주 가치를 제고하려는 긍정적인 조치를 발표했으나, 경제 영상에서는 삼성전자의 글로벌 경제 불확실성 대응 전략을 다루고 있어 LG전자와 직접적인 관련이 없습니다. 두 콘텐츠가 LG전자의 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
5495,2024,Q4,12,4,66570,LG전자,정보기술,2024-12-30,긍정,"뉴스 기사에서는 LG전자가 온라인몰에서 소비자들에게 가장 많이 선택받은 브랜드로 나타났다는 긍정적인 소비자 반응을 보도하고 있습니다. 경제 영상에서는 LG전자가 내년에 자사주 소각을 계획하고 있다는 내용을 전하고 있으며, 이는 주주가치 제고에 긍정적인 영향을 미칠 수 있는 요소입니다. 두 콘텐츠 모두 긍정적인 요소를 포함하고 있어 종합적으로 긍정으로 판단합니다.",1.0
5496,2025,Q1,1,1,66570,LG전자,정보기술,2025-01-07,긍정,"뉴스 기사에서는 LG전자가 마이크로소프트와 AI 분야에서 협력한다는 긍정적인 소식을 전하고 있습니다. 이는 기술 혁신과 시장 경쟁력 강화에 기여할 수 있는 요소입니다. 경제 영상에서는 AI가 올해의 핵심 키워드로 부각되고 있음을 강조하고 있어, LG전자의 AI 협력이 시의적절하다는 점을 뒷받침합니다. 두 콘텐츠 모두 AI 분야의 중요성을 강조하며 긍정적인 전망을 제시하고 있습니다.",1.0
5497,2025,Q1,1,2,66570,LG전자,정보기술,2025-01-14,중립,"뉴스 기사는 LG전자가 미국에 가전 생산거점을 마련한 배경을 설명하고 있지만, 이는 과거의 사건으로 현재 주가에 미치는 직접적인 영향은 불분명합니다. 경제 영상은 GPU 아키텍처에 대한 내용으로, LG전자와 관련된 정보가 포함되어 있지 않아 주가에 대한 판단에 기여하지 않습니다. 두 콘텐츠 모두 주가에 대한 명확한 긍정적 또는 부정적 영향을 제공하지 않으므로 중립으로 판단합니다.",0.0
5498,2025,Q1,1,3,66570,LG전자,정보기술,2025-01-17,부정,"뉴스 기사에서는 LG전자가 유럽 가전전시회에서 새로운 에너지 솔루션을 선보였으나, 중국 기업에 밀려 장기적으로 수익을 내기 어렵다는 부정적인 전망을 제시했습니다. 경제 영상에서는 로보락이 삼성과 LG를 제치고 국내 로봇 청소기 시장을 차지했다는 내용을 전하며, LG전자의 시장 점유율 감소를 시사했습니다. 두 콘텐츠 모두 LG전자의 경쟁력 약화를 언급하고 있어 부정적인 전망으로 판단합니다.",-1.0
5499,2025,Q1,1,4,66570,LG전자,정보기술,2025-01-25,중립,"뉴스 기사는 LG전자가 미국의 관세 리스크에 대응하기 위해 생산 라인을 이전할 가능성을 검토 중이라는 내용을 담고 있으며, 이는 잠재적인 비용 증가와 운영상의 변화를 시사합니다. 반면, 경제 영상은 삼성전자의 기술 개발과 생산 준비에 관한 내용으로, LG전자와 직접적인 관련이 없습니다. 두 콘텐츠가 LG전자의 주가에 미치는 영향이 불분명하고 상충되지 않으므로 종합적으로 중립으로 판단합니다.",0.0
5500,2025,Q1,2,1,66570,LG전자,정보기술,2025-02-04,긍정,"뉴스 기사에서는 LG전자가 ESG 경영 개선을 통해 긍정적인 평가를 받고 있음을 강조하고 있으며, 경제 영상에서는 LG전자가 미국 소비자들 사이에서 제품 매출 1위 기업 중 하나로 언급되어 긍정적인 시장 위치를 보여줍니다. 두 콘텐츠 모두 LG전자의 긍정적인 측면을 부각하고 있어 종합적으로 긍정으로 판단합니다.",1.0
5501,2025,Q1,2,2,66570,LG전자,정보기술,2025-02-13,중립,"요약문에서는 LG전자가 시장과 고객에 대한 이해도가 높고, 파트너십이 고객 서비스에 긍정적 영향을 미칠 것이라는 내용이 있지만, 이는 구체적인 기업 가치나 주가에 직접적인 영향을 미칠 정보로 보기 어려움.",0.0
5502,2025,Q1,2,3,66570,LG전자,정보기술,2025-02-17,긍정,"LG전자가 차량용 언더디스플레이카메라(UDC) 개발에 착수하고, 포르쉐, 벤츠 등과 납품 협의를 진행 중이라는 점에서 프리미엄 전장 시장에서의 경쟁력을 강화할 가능성이 높아 보입니다. 또한, 전장사업의 수주잔액이 100조원을 돌파하고 매출이 증가하는 등 긍정적인 실적이 언급되었습니다.",1.0
5503,2025,Q1,2,4,66570,LG전자,정보기술,2025-02-25,중립,"뉴스 기사에서는 LG전자의 인도법인이 매출 증가와 현지에서의 브랜드 인지도를 높이며 긍정적인 성과를 보였다고 보도했습니다. 반면, 경제 영상에서는 LG전자와 직접적인 관련이 없는 에즈 에너지 솔루션의 배터리 기술에 대한 내용이 주를 이루고 있어, LG전자의 주가에 대한 직접적인 영향을 판단하기 어렵습니다. 두 콘텐츠의 정보가 상충하지 않지만, 주가에 대한 명확한 방향성을 제시하지 않으므로 중립으로 판단합니다.",0.0
5504,2025,Q1,3,1,66570,LG전자,정보기술,2025-03-04,부정,"뉴스 기사에서는 LG전자가 AI 기술을 활용한 에어컨 사전점검 서비스를 제공하여 긍정적인 이미지를 제시하고 있습니다. 그러나 경제 영상에서는 LG 그룹의 내부 분쟁과 관련된 부정적인 소식이 전해졌습니다. 특히, 가족 간의 신뢰가 무너졌다는 분석은 기업의 이미지와 경영 안정성에 부정적인 영향을 미칠 수 있습니다. 두 콘텐츠를 종합했을 때, 부정적인 요소가 더 강하게 작용할 가능성이 높아 부정으로 판단합니다.",-1.0
5505,2025,Q1,3,2,66570,LG전자,정보기술,2025-03-11,중립,"뉴스 기사는 LG전자의 글로벌 시장 전략과 한국 기업 문화에 대한 긍정적인 논의를 다루고 있지만, 주가에 직접적인 영향을 미칠 만한 정보는 부족합니다. 경제 영상에서는 LG전자가 미국 내 생산을 고려 중이라는 점을 언급했으나, 이는 긍정적이거나 부정적인 영향을 명확히 판단하기 어렵습니다. 두 콘텐츠 모두 주가에 대한 명확한 긍정적 또는 부정적 영향을 제시하지 않으므로 중립으로 판단합니다.",0.0
5506,2025,Q1,3,3,66570,LG전자,정보기술,2025-03-20,긍정,"LG전자가 러시아 가전 공장 가동을 재개하고, 러시아 시장의 거대 잠재력을 활용하려는 움직임이 긍정적으로 평가될 수 있음.",1.0
5507,2025,Q1,3,4,66570,LG전자,정보기술,2025-03-25,중립,"뉴스 기사에서는 LG전자가 미국의 관세 부과에 대비해 미국 공장을 풀가동할 준비가 되어 있다는 긍정적인 대응 전략을 언급했습니다. 반면, 경제 영상에서는 LG 에너지 솔루션의 폴란드 프로젝트 참여에 대한 내용이 주를 이루며, 이는 LG전자와 직접적인 관련이 없습니다. 두 콘텐츠가 서로 다른 주제를 다루고 있어 LG전자의 주가에 대한 명확한 긍정적 또는 부정적 영향을 판단하기 어렵습니다.",0.0
5508,2021,Q1,1,1,86280,현대글로비스,산업재,2021-01-05,중립,"현대글로비스의 주가가 과거 지배구조 개편 기대감으로 상승한 적이 있으나, 현재는 실적 개선 여부가 중요하다는 의견이 제시됨. 수출 증가와 신성장동력 확보 가능성이 언급되었으나, 구체적인 실적 개선이 필요하다는 점에서 주가에 직접적인 영향을 미칠 정보는 부족함.",0.0
5509,2021,Q1,1,2,86280,현대글로비스,산업재,2021-01-14,중립,"기사 요약에는 현대글로비스와 관련된 정보가 전혀 포함되어 있지 않으며, OTT 광고 시장과 관련된 다른 기업들의 주가 상승에 대한 내용만 언급되어 있어 현대글로비스의 주가에 직접적인 영향을 미칠 정보가 없다.",0.0
5510,2021,Q1,1,3,86280,현대글로비스,산업재,2021-01-21,긍정,"뉴스 기사에서는 현대글로비스가 애플카 기대감으로 주가가 크게 상승했다고 보도하고 있습니다. 경제 영상에서는 현대차 그룹의 다른 종목들도 상승세를 보였다고 언급하며, 현대글로비스도 같은 흐름을 보일 것이라고 암시하고 있습니다. 두 콘텐츠 모두 긍정적인 주가 상승을 시사하고 있습니다.",1.0
5511,2021,Q1,1,4,86280,현대글로비스,산업재,2021-01-27,긍정,"뉴스 기사에서는 현대글로비스가 유럽의 주요 물류 허브인 독일 프랑크푸르트 공항에 직영 사무소를 설립하여 항공 포워딩 업무를 확장하는 긍정적인 소식을 전했습니다. 이는 회사의 글로벌 물류 네트워크 확장과 수익성 개선에 기여할 수 있는 요소로 보입니다. 반면, 경제 영상에서는 특정한 부정적 정보나 주가 하락에 대한 경고가 없었으며, 투자 조언에 대한 일반적인 주의사항만을 제공했습니다. 따라서 뉴스 기사의 긍정적 정보가 더 두드러지므로 긍정적으로 판단합니다.",1.0
5512,2021,Q1,2,1,86280,현대글로비스,산업재,2021-02-03,긍정,"현대글로비스가 전기차 사용후 배터리 운반을 위한 특허를 취득하고, 이를 통해 다양한 차종의 배터리를 안전하게 운송할 수 있는 기술을 개발했다는 점에서 긍정적인 논조로 판단됨.",1.0
5513,2021,Q1,2,2,86280,현대글로비스,산업재,2021-02-08,부정,"현대차 그룹과 애플의 협력 논의 중단 소식으로 인해 현대차 그룹의 주가가 급락했으며, 현대글로비스를 포함한 관련 기업들의 주가도 큰 폭으로 하락했다는 부정적인 논조가 나타남.",-1.0
5514,2021,Q1,2,3,86280,현대글로비스,산업재,2021-02-19,중립,"현대글로비스의 주가가 해운주와 함께 올랐다는 언급이 있지만, 이는 해운주와의 직접적인 연관성보다는 지배구조 개편 이슈로 인한 것이라는 설명이 있다. 그러나 이 설명이 주가에 미치는 영향에 대한 명확한 근거가 부족하다.",0.0
5515,2021,Q1,2,4,86280,현대글로비스,산업재,2021-02-24,긍정,"현대글로비스의 신용등급이 AA에서 AA+로 상향되었고, 이는 사업 및 재무 안정성과 이익창출 능력이 우수하다는 평가를 받았기 때문이며, 기업 가치 제고에 속도를 내겠다는 계획이 긍정적으로 작용할 수 있음.",1.0
5516,2021,Q1,3,1,86280,현대글로비스,산업재,2021-03-03,긍정,"현대글로비스가 중국 최대 물류사 창주와 협력하여 중국과 유럽을 잇는 철도 물류 사업을 확장하고, 폴란드 자회사 지분 매각을 통해 협력을 강화하며, 철도 물류와 항만 물류를 연결해 운송 기간을 단축하려는 전략을 발표하여 긍정적인 시너지가 기대됨.",1.0
5517,2021,Q1,3,2,86280,현대글로비스,산업재,2021-03-08,긍정,"현대글로비스가 AI 전문기업 라온피플과 AI 자동차 검사장비와 솔루션 공급 계약을 체결하여 생산 효율성 증대, 품질 향상 및 비용 절감 등으로 기업 경쟁력을 높일 것으로 기대됨.",1.0
5518,2021,Q1,3,3,86280,현대글로비스,산업재,2021-03-19,중립,"요약문은 현대글로비스와 관련된 구체적인 정보나 주가에 영향을 미칠 수 있는 내용이 부족하며, 주로 불만과 요구사항에 대한 내용으로 구성되어 있어 주가에 직접적인 영향을 판단하기 어렵다.",0.0
