,code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,이자수익,영업비용
20,9150,Samsung_Electro_Mechanics,Electronics,2020,Q4,2587330149046.0,3236590525460.0,5823920674506.0,1123038972816.0,96567435229.0,1219606408045.0,388003400000.0,344067179186.0,4604314266461.0,1284302256756.0,171637496504.0,154479426763.0,150334942235.0,150334942235.0,,,
21,9150,Samsung_Electro_Mechanics,Electronics,2021,Q1,2744336602820.0,3282217382350.0,6026553985170.0,1170337417973.0,104682722080.0,1275020140053.0,388003400000.0,205952131569.0,4751533845117.0,1436215693983.0,251152612184.0,272481605810.0,203393780083.0,203393780083.0,,,
22,9150,Samsung_Electro_Mechanics,Electronics,2021,Q2,3048345061345.0,3332465384933.0,6380810446278.0,1404706106738.0,116495351925.0,1521201458663.0,388003400000.0,313878737266.0,4859608987615.0,1728000161695.0,157854522678.0,154833799261.0,107926605697.0,107926605697.0,,,
23,9150,Samsung_Electro_Mechanics,Electronics,2021,Q3,3602002174358.0,3348126983616.0,6950129157974.0,1672032954660.0,141990233923.0,1814023188583.0,388003400000.0,595767388672.0,5136105969391.0,1920862136452.0,358208209243.0,392105290695.0,281888651406.0,281888651406.0,,,
24,9150,Samsung_Electro_Mechanics,Electronics,2021,Q4,3262888164080.0,3427175712744.0,6690063876824.0,1334595872310.0,80100048436.0,1414695920746.0,388003400000.0,760458156783.0,5275367956078.0,2114641846966.0,316408725708.0,305751777706.0,216708826304.0,216708826304.0,,,
25,9150,Samsung_Electro_Mechanics,Electronics,2022,Q1,3345321502828.0,3452696413418.0,6798017916246.0,1325151703532.0,108126595997.0,1433278299529.0,388003400000.0,240748530123.0,5364739616717.0,1987066893872.0,272900171634.0,309299029866.0,237982276040.0,237982276040.0,,,
26,9150,Samsung_Electro_Mechanics,Electronics,2022,Q2,3793481513156.0,3561705995214.0,7355187508370.0,1620447500770.0,127772095865.0,1748219596635.0,388003400000.0,498462031952.0,5606967911735.0,1996400898304.0,254545714001.0,340206153349.0,257713501829.0,257713501829.0,,,
27,9150,Samsung_Electro_Mechanics,Electronics,2022,Q3,4347336363686.0,3633177504163.0,7980513867849.0,1898548221892.0,152029377498.0,2050577599390.0,388003400000.0,833313548880.0,5929936268459.0,1807074150237.0,323083472614.0,451410843143.0,334851516928.0,334851516928.0,,,
28,9150,Samsung_Electro_Mechanics,Electronics,2022,Q4,3968881562303.0,3941375254869.0,7910256817172.0,1757496589058.0,366895151373.0,2124391740431.0,388003400000.0,688165951503.0,5785865076741.0,1454452378119.0,-50834328537.0,-171113044279.0,-129189517214.0,-129189517214.0,,,
29,9150,Samsung_Electro_Mechanics,Electronics,2023,Q1,4156953906487.0,3979415481187.0,8136369387674.0,2192816110729.0,280549008621.0,2473365119350.0,388003400000.0,24683104851.0,5663004268324.0,1510437610729.0,-2452372239.0,24322105203.0,22209056048.0,22209056048.0,,,
30,9150,Samsung_Electro_Mechanics,Electronics,2023,Q2,4117531855945.0,4187090869173.0,8304622725118.0,2132490307053.0,385665579515.0,2518155886568.0,388003400000.0,127744360762.0,5786466838550.0,1756927950318.0,80993519842.0,115352418926.0,103061255911.0,103061255911.0,,,
31,9150,Samsung_Electro_Mechanics,Electronics,2023,Q3,3999357672792.0,4355974991749.0,8355332664541.0,2133486341520.0,357218676576.0,2490705018096.0,388003400000.0,190451530565.0,5864627646445.0,1843772955908.0,29708489538.0,73978901841.0,62707169803.0,62707169803.0,78160807895.0,,
32,9150,Samsung_Electro_Mechanics,Electronics,2023,Q4,3884300286185.0,4404777663323.0,8289077949508.0,1966518942993.0,438564798180.0,2405083741173.0,388003400000.0,211853135049.0,5883994208335.0,1701786667873.0,16482191043.0,17827749171.0,31839161994.0,31839161994.0,178760226399.0,,
33,9150,Samsung_Electro_Mechanics,Electronics,2024,Q1,4384866413764.0,4515274045697.0,8900140459461.0,2442566259721.0,493151421657.0,2935717681378.0,388003400000.0,158496454895.0,5964422778083.0,1779421432269.0,96347498609.0,168942115977.0,156465335046.0,156465335046.0,167450584948.0,,
34,9150,Samsung_Electro_Mechanics,Electronics,2024,Q2,4740504727464.0,4507141211160.0,9247645938624.0,2523994947294.0,623749602260.0,3147744549554.0,388003400000.0,283133295884.0,6099901389070.0,1959554080751.0,81167841448.0,146555277762.0,124636840989.0,124636840989.0,135478610987.0,,
35,9150,Samsung_Electro_Mechanics,Electronics,2024,Q3,4717020559858.0,4418554177871.0,9135574737729.0,2356691581786.0,635374494457.0,2992066076243.0,388003400000.0,317603216390.0,6143508661486.0,1987604561057.0,73647880423.0,28421658943.0,34469920506.0,34469920506.0,43607272416.0,,
0,15760,Korea_Electric_Power,Electronics,2015,Q4,13948785000000.0,92357465000000.0,106306250000000.0,18971673000000.0,34153209000000.0,53124882000000.0,3209820000000.0,35442274000000.0,53181368000000.0,58540389000000.0,4425361000000.0,13176969000000.0,10165653000000.0,10165653000000.0,,,
1,15760,Korea_Electric_Power,Electronics,2016,Q1,12143952000000.0,93703372000000.0,105847324000000.0,21109349000000.0,32519868000000.0,53629217000000.0,3209820000000.0,34452581000000.0,52218107000000.0,15566139000000.0,288823000000.0,1197476000000.0,1046041000000.0,1046041000000.0,,,
2,15760,Korea_Electric_Power,Electronics,2016,Q2,8415879000000.0,95221738000000.0,103637617000000.0,18417479000000.0,31644163000000.0,50061642000000.0,3209820000000.0,35815303000000.0,53575975000000.0,13252820000000.0,1886287000000.0,1823588000000.0,1401492000000.0,1401492000000.0,,,
3,15760,Korea_Electric_Power,Electronics,2016,Q3,9477366000000.0,94917437000000.0,104394803000000.0,17724106000000.0,31069921000000.0,48794027000000.0,3209820000000.0,37831599000000.0,55600776000000.0,16136347000000.0,2767680000000.0,2689813000000.0,2032120000000.0,2032120000000.0,,,
4,15760,Korea_Electric_Power,Electronics,2016,Q4,9953230000000.0,95367899000000.0,105321129000000.0,19168796000000.0,30685625000000.0,49854421000000.0,3209820000000.0,37709843000000.0,55466708000000.0,15334275000000.0,-61250000000.0,-282523000000.0,-217667000000.0,-217667000000.0,,,
5,15760,Korea_Electric_Power,Electronics,2017,Q1,8993624000000.0,96605257000000.0,105598881000000.0,20362357000000.0,30726894000000.0,51089251000000.0,3209820000000.0,36754822000000.0,54509630000000.0,15193328000000.0,-783980000000.0,89223000000.0,317624000000.0,317624000000.0,,,
6,15760,Korea_Electric_Power,Electronics,2017,Q2,8482381000000.0,97539204000000.0,106021585000000.0,19818095000000.0,31425402000000.0,51243497000000.0,3209820000000.0,37003746000000.0,54778088000000.0,13251281000000.0,341289000000.0,288653000000.0,231665000000.0,231665000000.0,,,
7,15760,Korea_Electric_Power,Electronics,2017,Q3,8054581000000.0,96930794000000.0,104985375000000.0,17275805000000.0,31495007000000.0,48770812000000.0,4053578000000.0,38448222000000.0,56214563000000.0,16120715000000.0,1960213000000.0,1874665000000.0,1458878000000.0,1458878000000.0,,,
8,15760,Korea_Electric_Power,Electronics,2017,Q4,9344127000000.0,97196027000000.0,106540154000000.0,18707499000000.0,32050299000000.0,50757798000000.0,4053578000000.0,38018329000000.0,55782356000000.0,15400415000000.0,36032000000.0,-99822000000.0,-501315000000.0,-501315000000.0,,,
9,15760,Korea_Electric_Power,Electronics,2018,Q1,8842715000000.0,98351031000000.0,107193746000000.0,19616340000000.0,32921413000000.0,52537753000000.0,4053578000000.0,36917931000000.0,54655993000000.0,15563743000000.0,-1442122000000.0,-1007281000000.0,-621853000000.0,-621853000000.0,,,
10,15760,Korea_Electric_Power,Electronics,2018,Q2,8610787000000.0,99046241000000.0,107657028000000.0,20838821000000.0,32632631000000.0,53471452000000.0,4053578000000.0,36476464000000.0,54185576000000.0,13257725000000.0,-698162000000.0,-742846000000.0,-423916000000.0,-423916000000.0,,,
11,15760,Korea_Electric_Power,Electronics,2018,Q3,8462816000000.0,98683150000000.0,107145966000000.0,17842864000000.0,34624092000000.0,52466956000000.0,4053578000000.0,36974099000000.0,54679010000000.0,16317885000000.0,741453000000.0,719328000000.0,502127000000.0,502127000000.0,,,
12,15760,Korea_Electric_Power,Electronics,2018,Q4,8916468000000.0,98569911000000.0,107486379000000.0,18223846000000.0,35180764000000.0,53404610000000.0,4053578000000.0,36390335000000.0,54081769000000.0,15132147000000.0,-794437000000.0,-804046000000.0,-551571000000.0,-551571000000.0,,,
13,15760,Korea_Electric_Power,Electronics,2019,Q1,8445832000000.0,99288885000000.0,107734717000000.0,19318815000000.0,36025356000000.0,55344171000000.0,4053578000000.0,34692469000000.0,52390546000000.0,15117688000000.0,-2411381000000.0,-2295671000000.0,-1649611000000.0,-1649611000000.0,,,
14,15760,Korea_Electric_Power,Electronics,2019,Q2,8208895000000.0,100129426000000.0,108338321000000.0,18336827000000.0,37528656000000.0,55865483000000.0,4053578000000.0,34789430000000.0,52472838000000.0,13124911000000.0,259763000000.0,141562000000.0,125446000000.0,125446000000.0,,,
15,15760,Korea_Electric_Power,Electronics,2019,Q3,7971135000000.0,99703067000000.0,107674202000000.0,17122320000000.0,38109688000000.0,55232008000000.0,4053578000000.0,34762448000000.0,52442194000000.0,15929809000000.0,672729000000.0,35433000000.0,-2881000000.0,-2881000000.0,,,
16,15760,Korea_Electric_Power,Electronics,2019,Q4,8741190000000.0,101068065000000.0,109809255000000.0,18123140000000.0,40227541000000.0,58350681000000.0,4053578000000.0,33783976000000.0,51458574000000.0,14760772000000.0,-1369458000000.0,-1579268000000.0,-1067911000000.0,-1067911000000.0,,,
17,15760,Korea_Electric_Power,Electronics,2020,Q1,8468955000000.0,101692371000000.0,110161326000000.0,16743474000000.0,42265065000000.0,59008539000000.0,4053578000000.0,33505084000000.0,51152787000000.0,14905633000000.0,-547321000000.0,-298448000000.0,-226493000000.0,-226493000000.0,,,
18,15760,Korea_Electric_Power,Electronics,2020,Q2,7979343000000.0,103070005000000.0,111049348000000.0,17381854000000.0,42284105000000.0,59665959000000.0,4053578000000.0,33733256000000.0,51383389000000.0,12949805000000.0,511584000000.0,359963000000.0,264974000000.0,264974000000.0,,,
19,15760,Korea_Electric_Power,Electronics,2020,Q3,8450375000000.0,103228729000000.0,111679104000000.0,17288460000000.0,41922496000000.0,59210956000000.0,4053578000000.0,34813725000000.0,52468148000000.0,15634734000000.0,1604785000000.0,1543456000000.0,1106690000000.0,1106690000000.0,,,
20,15760,Korea_Electric_Power,Electronics,2020,Q4,9289189000000.0,103814287000000.0,113103476000000.0,19034998000000.0,40737047000000.0,59772045000000.0,4053578000000.0,35668356000000.0,53331431000000.0,14499238000000.0,1216097000000.0,1093625000000.0,806327000000.0,806327000000.0,,,
21,15760,Korea_Electric_Power,Electronics,2021,Q1,8875435000000.0,104187577000000.0,113063012000000.0,21657288000000.0,39230366000000.0,60887654000000.0,4053578000000.0,34515575000000.0,52175358000000.0,14827694000000.0,-971744000000.0,-665001000000.0,-400380000000.0,-400380000000.0,,,
22,15760,Korea_Electric_Power,Electronics,2021,Q2,8722604000000.0,105611909000000.0,114334513000000.0,23780556000000.0,39169444000000.0,62950000000000.0,4053578000000.0,33716029000000.0,51384513000000.0,13432736000000.0,-1033308000000.0,-1120224000000.0,-806109000000.0,-806109000000.0,,,
23,15760,Korea_Electric_Power,Electronics,2021,Q3,8520744000000.0,105564301000000.0,114085045000000.0,21537782000000.0,42171765000000.0,63709547000000.0,4053578000000.0,32706455000000.0,50375498000000.0,16116214000000.0,-1239375000000.0,-1293498000000.0,-1026168000000.0,-1026168000000.0,,,
24,15760,Korea_Electric_Power,Electronics,2021,Q4,9334187000000.0,106244330000000.0,115578517000000.0,24153183000000.0,44378744000000.0,68531927000000.0,4053578000000.0,29387880000000.0,47046590000000.0,15283956000000.0,-4181149000000.0,-4376125000000.0,-3375075000000.0,-3375075000000.0,,,
25,15760,Korea_Electric_Power,Electronics,2022,Q1,10520179000000.0,108451136000000.0,118971315000000.0,28297063000000.0,50043922000000.0,78340985000000.0,4053578000000.0,22975398000000.0,40630330000000.0,16015549000000.0,-9162365000000.0,-9030686000000.0,-6476612000000.0,-6476612000000.0,,,
26,15760,Korea_Electric_Power,Electronics,2022,Q2,10324374000000.0,110869904000000.0,121194278000000.0,28072773000000.0,56729822000000.0,84802595000000.0,4053578000000.0,18745371000000.0,36391683000000.0,14855937000000.0,-5842698000000.0,-5953417000000.0,-4334010000000.0,-4334010000000.0,,,
27,15760,Korea_Electric_Power,Electronics,2022,Q3,11473469000000.0,114329101000000.0,125802570000000.0,33231580000000.0,62678581000000.0,95910161000000.0,4053578000000.0,12244105000000.0,29892409000000.0,19247360000000.0,-8942513000000.0,-9126595000000.0,-6576039000000.0,-6576039000000.0,,,
28,15760,Korea_Electric_Power,Electronics,2022,Q4,13763529000000.0,117260198000000.0,131023727000000.0,36208559000000.0,72754499000000.0,108963058000000.0,4053578000000.0,4417224000000.0,22060669000000.0,18832700000000.0,-9960999000000.0,-10547401000000.0,-7911051000000.0,-7911051000000.0,,,
29,15760,Korea_Electric_Power,Electronics,2023,Q1,10965358000000.0,119820138000000.0,130785496000000.0,34603042000000.0,79150439000000.0,113753481000000.0,4053578000000.0,-608602000000.0,17032015000000.0,20910409000000.0,-6347198000000.0,-6708404000000.0,-4932002000000.0,-4932002000000.0,,,
30,15760,Korea_Electric_Power,Electronics,2023,Q2,10520148000000.0,121082624000000.0,131602772000000.0,37950864000000.0,77741127000000.0,115691991000000.0,4053578000000.0,-1728754000000.0,15910781000000.0,19089564000000.0,-878875000000.0,-1522424000000.0,-1143029000000.0,-1143029000000.0,,,
31,15760,Korea_Electric_Power,Electronics,2023,Q3,11335354000000.0,121979196000000.0,133314550000000.0,42834123000000.0,75452297000000.0,118286420000000.0,4053578000000.0,-2608720000000.0,15028130000000.0,23893276000000.0,-679945000000.0,-1245067000000.0,-932258000000.0,-932258000000.0,-882651000000.0,,
32,15760,Korea_Electric_Power,Electronics,2023,Q4,16791769000000.0,122046573000000.0,138838342000000.0,52800583000000.0,67380667000000.0,120181250000000.0,3209820000000.0,1018517000000.0,18657092000000.0,21932344000000.0,1402100000000.0,4335313000000.0,3758056000000.0,3758056000000.0,-2520926000000.0,,
33,15760,Korea_Electric_Power,Electronics,2024,Q1,12467944000000.0,123258586000000.0,135726530000000.0,53673368000000.0,62796824000000.0,116470192000000.0,3209820000000.0,2183894000000.0,19256338000000.0,22782168000000.0,1261893000000.0,742473000000.0,592838000000.0,592838000000.0,599246000000.0,,
34,15760,Korea_Electric_Power,Electronics,2024,Q2,10955362000000.0,124337040000000.0,135292402000000.0,59006654000000.0,57543894000000.0,116550548000000.0,3209820000000.0,1648435000000.0,18741854000000.0,20212052000000.0,-92757000000.0,-640549000000.0,-456247000000.0,-456247000000.0,-514484000000.0,,
35,15760,Korea_Electric_Power,Electronics,2024,Q3,12307663000000.0,124885455000000.0,137193118000000.0,59134944000000.0,60330919000000.0,119465863000000.0,3209820000000.0,635828000000.0,17727255000000.0,25669732000000.0,-773718000000.0,-1309878000000.0,-967821000000.0,-967821000000.0,-1014599000000.0,,
0,34220,LG_Display,Electronics,2015,Q4,8246330000000.0,11964363000000.0,20210693000000.0,6505979000000.0,2375131000000.0,8881110000000.0,,7289333000000.0,11329583000000.0,25856426000000.0,770856000000.0,1181626000000.0,968209000000.0,968209000000.0,,,
1,34220,LG_Display,Electronics,2016,Q1,7421917000000.0,11930428000000.0,19352345000000.0,5238323000000.0,3018616000000.0,8256939000000.0,,7055214000000.0,11095406000000.0,5567470000000.0,-117251000000.0,-96483000000.0,-54104000000.0,-54104000000.0,,,
2,34220,LG_Display,Electronics,2016,Q2,7600730000000.0,12012778000000.0,19613508000000.0,5498335000000.0,3159362000000.0,8657697000000.0,,6915619000000.0,10955811000000.0,5375992000000.0,-90486000000.0,-65324000000.0,-138592000000.0,-138592000000.0,,,
3,34220,LG_Display,Electronics,2016,Q3,7735363000000.0,12745976000000.0,20481339000000.0,6110883000000.0,3298928000000.0,9409811000000.0,,7031336000000.0,11071528000000.0,6222819000000.0,186155000000.0,139795000000.0,116500000000.0,116500000000.0,,,
4,34220,LG_Display,Electronics,2016,Q4,8712575000000.0,13100175000000.0,21812750000000.0,6176344000000.0,3400959000000.0,9577303000000.0,,8195255000000.0,12235447000000.0,7253014000000.0,730720000000.0,1259779000000.0,1043274000000.0,1043274000000.0,,,
5,34220,LG_Display,Electronics,2017,Q1,7805248000000.0,13772891000000.0,21578139000000.0,5794558000000.0,3216512000000.0,9011070000000.0,,8526877000000.0,12567069000000.0,6542947000000.0,759011000000.0,648546000000.0,514112000000.0,514112000000.0,,,
6,34220,LG_Display,Electronics,2017,Q2,8061330000000.0,14714811000000.0,22776141000000.0,5584696000000.0,4149249000000.0,9733945000000.0,,9002004000000.0,13042196000000.0,6022851000000.0,536230000000.0,548272000000.0,477855000000.0,477855000000.0,,,
7,34220,LG_Display,Electronics,2017,Q3,9093211000000.0,15729352000000.0,24822563000000.0,7047907000000.0,4453877000000.0,11501784000000.0,1789079000000.0,9280587000000.0,13320779000000.0,6594290000000.0,336697000000.0,350471000000.0,281341000000.0,281341000000.0,,,
8,34220,LG_Display,Electronics,2017,Q4,8381074000000.0,17028341000000.0,25409415000000.0,7394605000000.0,4185551000000.0,11580156000000.0,1789079000000.0,9789067000000.0,13829259000000.0,6430994000000.0,-95208000000.0,492578000000.0,506413000000.0,506413000000.0,,,
9,34220,LG_Display,Electronics,2018,Q1,7279054000000.0,18874489000000.0,26153543000000.0,7825127000000.0,4762552000000.0,12587679000000.0,1789079000000.0,9525672000000.0,13565864000000.0,5154261000000.0,-253621000000.0,-160247000000.0,-80364000000.0,-80364000000.0,,,
10,34220,LG_Display,Electronics,2018,Q2,7080194000000.0,19861978000000.0,26942172000000.0,8191149000000.0,5606041000000.0,13797190000000.0,1789079000000.0,9104790000000.0,13144982000000.0,5034966000000.0,-409068000000.0,-475205000000.0,-417239000000.0,-417239000000.0,,,
11,34220,LG_Display,Electronics,2018,Q3,6993446000000.0,20814547000000.0,27807993000000.0,8626532000000.0,6016676000000.0,14643208000000.0,1789079000000.0,9124593000000.0,13164785000000.0,5661046000000.0,120953000000.0,121239000000.0,23273000000.0,23273000000.0,,,
12,34220,LG_Display,Electronics,2018,Q4,6378339000000.0,20683767000000.0,27062106000000.0,7416630000000.0,6432895000000.0,13849525000000.0,1789079000000.0,9172389000000.0,13212581000000.0,6521414000000.0,68741000000.0,24407000000.0,32039000000.0,32039000000.0,,,
13,34220,LG_Display,Electronics,2019,Q1,6551862000000.0,22030626000000.0,28582488000000.0,8061951000000.0,7424034000000.0,15485985000000.0,1789079000000.0,9056311000000.0,13096503000000.0,5383604000000.0,-202781000000.0,-187714000000.0,-113941000000.0,-113941000000.0,,,
14,34220,LG_Display,Electronics,2019,Q2,6198149000000.0,21941498000000.0,28139647000000.0,8184753000000.0,7272418000000.0,15457171000000.0,1789079000000.0,8642284000000.0,12682476000000.0,4935961000000.0,-414658000000.0,-448912000000.0,-407764000000.0,-407764000000.0,,,
15,34220,LG_Display,Electronics,2019,Q3,7832401000000.0,21602029000000.0,29434430000000.0,9045792000000.0,8282231000000.0,17328023000000.0,1789079000000.0,8066215000000.0,12106407000000.0,5432573000000.0,-592724000000.0,-770323000000.0,-575046000000.0,-575046000000.0,,,
16,34220,LG_Display,Electronics,2019,Q4,7081228000000.0,20301452000000.0,27382680000000.0,9140483000000.0,7576104000000.0,16716587000000.0,1789079000000.0,6625901000000.0,10666093000000.0,5906191000000.0,-574082000000.0,-1937832000000.0,-1543142000000.0,-1543142000000.0,,,
17,34220,LG_Display,Electronics,2020,Q1,6552735000000.0,20740909000000.0,27293644000000.0,10123492000000.0,6843549000000.0,16967041000000.0,1789079000000.0,6286411000000.0,10326603000000.0,4481421000000.0,-553709000000.0,-475442000000.0,-337577000000.0,-337577000000.0,,,
18,34220,LG_Display,Electronics,2020,Q2,6465839000000.0,19835618000000.0,26301457000000.0,9810910000000.0,6620925000000.0,16431835000000.0,1789079000000.0,5829430000000.0,9869622000000.0,4891108000000.0,-551268000000.0,-622126000000.0,-456084000000.0,-456084000000.0,,,
19,34220,LG_Display,Electronics,2020,Q3,6949608000000.0,19473535000000.0,26423143000000.0,9695093000000.0,6929032000000.0,16624125000000.0,1789079000000.0,5758826000000.0,9799018000000.0,6469115000000.0,22500000000.0,-162077000000.0,-69828000000.0,-69828000000.0,,,
20,34220,LG_Display,Electronics,2020,Q4,6948054000000.0,19757148000000.0,26705202000000.0,10180660000000.0,6261307000000.0,16441967000000.0,1789079000000.0,6223043000000.0,10263235000000.0,6957629000000.0,269498000000.0,56876000000.0,350227000000.0,350227000000.0,,,
21,34220,LG_Display,Electronics,2021,Q1,7729112000000.0,19692197000000.0,27421309000000.0,11028860000000.0,6087313000000.0,17116173000000.0,1789079000000.0,6264944000000.0,10305136000000.0,6632538000000.0,187076000000.0,33217000000.0,45322000000.0,45322000000.0,,,
22,34220,LG_Display,Electronics,2021,Q2,6980939000000.0,19884415000000.0,26865354000000.0,10856796000000.0,5575973000000.0,16432769000000.0,1789079000000.0,6392393000000.0,10432585000000.0,6610665000000.0,274571000000.0,160563000000.0,129941000000.0,129941000000.0,,,
23,34220,LG_Display,Electronics,2021,Q3,8355142000000.0,20250386000000.0,28605528000000.0,12882565000000.0,5058157000000.0,17940722000000.0,1789079000000.0,6634945000000.0,10664806000000.0,6977999000000.0,158301000000.0,272897000000.0,244723000000.0,244723000000.0,,,
24,34220,LG_Display,Electronics,2021,Q4,8566656000000.0,20911466000000.0,29478122000000.0,13148969000000.0,5686335000000.0,18835304000000.0,1789079000000.0,6611853000000.0,10642818000000.0,8143712000000.0,101983000000.0,-73478000000.0,132187000000.0,132187000000.0,,,
25,34220,LG_Display,Electronics,2022,Q1,8323110000000.0,21025716000000.0,29348826000000.0,13789260000000.0,5317496000000.0,19106756000000.0,1789079000000.0,6215990000000.0,10242070000000.0,6457899000000.0,-255702000000.0,-209810000000.0,-159395000000.0,-159395000000.0,,,
26,34220,LG_Display,Electronics,2022,Q2,7934046000000.0,22138342000000.0,30072388000000.0,14601784000000.0,5609948000000.0,20211732000000.0,1789079000000.0,5872490000000.0,9860656000000.0,5060521000000.0,-759649000000.0,-673055000000.0,-495869000000.0,-495869000000.0,,,
27,34220,LG_Display,Electronics,2022,Q3,7541008000000.0,23941973000000.0,31482981000000.0,16681563000000.0,6011422000000.0,22692985000000.0,1789079000000.0,4827082000000.0,8789996000000.0,6185523000000.0,-1043201000000.0,-1458010000000.0,-1040448000000.0,-1040448000000.0,,,
28,34220,LG_Display,Electronics,2022,Q4,5627177000000.0,23631862000000.0,29259039000000.0,16043011000000.0,5865589000000.0,21908600000000.0,1789079000000.0,3310247000000.0,7350439000000.0,6427229000000.0,-1142911000000.0,-1073642000000.0,-1495675000000.0,-1495675000000.0,,,
29,34220,LG_Display,Electronics,2023,Q1,5098476000000.0,23971274000000.0,29069750000000.0,15396150000000.0,7729460000000.0,23125610000000.0,1789079000000.0,1903948000000.0,5944140000000.0,3942097000000.0,-1575792000000.0,-1823760000000.0,-1405754000000.0,-1405754000000.0,,,
30,34220,LG_Display,Electronics,2023,Q2,6173455000000.0,24234578000000.0,30408033000000.0,14936319000000.0,9070742000000.0,24007061000000.0,1789079000000.0,2360780000000.0,6400972000000.0,4329254000000.0,-1501544000000.0,193036000000.0,457071000000.0,457071000000.0,,,
31,34220,LG_Display,Electronics,2023,Q3,5655444000000.0,24589554000000.0,30244998000000.0,16077680000000.0,8407614000000.0,24485294000000.0,1789079000000.0,1719512000000.0,5759704000000.0,4688687000000.0,-589179000000.0,-840903000000.0,-641314000000.0,-641314000000.0,-641268000000.0,,
32,34220,LG_Display,Electronics,2023,Q4,5590482000000.0,24141930000000.0,29732412000000.0,16422259000000.0,7628598000000.0,24050857000000.0,1789079000000.0,1641363000000.0,5681555000000.0,6850977000000.0,-217606000000.0,-160487000000.0,-128704000000.0,-128704000000.0,-1027616000000.0,,
33,34220,LG_Display,Electronics,2024,Q1,5813484000000.0,24736922000000.0,30550406000000.0,17593470000000.0,6873801000000.0,24467271000000.0,2500000000000.0,762129000000.0,6083135000000.0,5137018000000.0,-644820000000.0,-1119324000000.0,-876445000000.0,-876445000000.0,-879234000000.0,,
34,34220,LG_Display,Electronics,2024,Q2,6908109000000.0,23294390000000.0,30202499000000.0,18727115000000.0,5926936000000.0,24654051000000.0,2500000000000.0,227442000000.0,5548448000000.0,6122223000000.0,-457881000000.0,-560219000000.0,-533207000000.0,-533207000000.0,-534687000000.0,,
35,34220,LG_Display,Electronics,2024,Q3,8632367000000.0,21569086000000.0,30201453000000.0,19627752000000.0,5439816000000.0,25067568000000.0,2500000000000.0,-187121000000.0,5133885000000.0,6811193000000.0,-321766000000.0,-248237000000.0,-366274000000.0,-366274000000.0,-414563000000.0,,
0,66570,LG_Electronics,Electronics,2015,Q4,8268810000000.0,17597565000000.0,25866375000000.0,9750390000000.0,7154976000000.0,16905366000000.0,904169000000.0,5046104000000.0,8961009000000.0,28368428000000.0,-17537000000.0,-265823000000.0,-355839000000.0,-355839000000.0,,,
1,66570,LG_Electronics,Electronics,2016,Q1,9056002000000.0,17589516000000.0,26645518000000.0,10536176000000.0,7275229000000.0,17811405000000.0,904169000000.0,4942236000000.0,8834113000000.0,7172793000000.0,81238000000.0,29612000000.0,29180000000.0,29180000000.0,,,
2,66570,LG_Electronics,Electronics,2016,Q2,8895344000000.0,17782755000000.0,26678099000000.0,10450758000000.0,7194524000000.0,17645282000000.0,904169000000.0,5163511000000.0,9032817000000.0,7684554000000.0,190838000000.0,362841000000.0,282271000000.0,282271000000.0,,,
3,66570,LG_Electronics,Electronics,2016,Q3,8707995000000.0,18059212000000.0,26767207000000.0,10087798000000.0,7695009000000.0,17782807000000.0,904169000000.0,5109208000000.0,8984400000000.0,7008767000000.0,-97891000000.0,-60907000000.0,-43575000000.0,-43575000000.0,,,
4,66570,LG_Electronics,Electronics,2016,Q4,8311565000000.0,18287510000000.0,26599075000000.0,10543126000000.0,7290497000000.0,17833623000000.0,904169000000.0,4851573000000.0,8765452000000.0,6877132000000.0,-464640000000.0,-505766000000.0,-544363000000.0,-544363000000.0,,,
5,66570,LG_Electronics,Electronics,2017,Q1,9116929000000.0,18243404000000.0,27360333000000.0,11697261000000.0,6659373000000.0,18356634000000.0,904169000000.0,5084196000000.0,9003699000000.0,7704231000000.0,297294000000.0,367832000000.0,298200000000.0,298200000000.0,,,
6,66570,LG_Electronics,Electronics,2017,Q2,9532035000000.0,18240582000000.0,27772617000000.0,11177527000000.0,7241592000000.0,18419119000000.0,904169000000.0,5432206000000.0,9353498000000.0,7999821000000.0,401920000000.0,459573000000.0,347997000000.0,347997000000.0,,,
7,66570,LG_Electronics,Electronics,2017,Q3,9888826000000.0,18073237000000.0,27962063000000.0,11156954000000.0,7312080000000.0,18469034000000.0,904169000000.0,5560510000000.0,9493029000000.0,8228178000000.0,123258000000.0,165884000000.0,107404000000.0,107404000000.0,,,
8,66570,LG_Electronics,Electronics,2017,Q4,9515895000000.0,18643886000000.0,28159781000000.0,11475924000000.0,7139000000000.0,18614924000000.0,904169000000.0,5602967000000.0,9544857000000.0,8034283000000.0,-121246000000.0,-220796000000.0,4445000000.0,4445000000.0,,,
9,66570,LG_Electronics,Electronics,2018,Q1,9342625000000.0,18526450000000.0,27869075000000.0,11009609000000.0,7045591000000.0,18055200000000.0,904169000000.0,5874241000000.0,9813875000000.0,7668081000000.0,441104000000.0,456265000000.0,322649000000.0,322649000000.0,,,
